customer_id,pdays,previous,poutcome
27994,-1,0,unknown
27995,-1,0,unknown
27996,363,2,failure
27997,-1,0,unknown
27998,-1,0,unknown
27999,-1,0,unknown
28000,229,3,other
28001,-1,0,unknown
28002,-1,0,unknown
28003,-1,0,unknown
28004,-1,0,unknown
28005,339,1,failure
28006,-1,0,unknown
28007,-1,0,unknown
28008,-1,0,unknown
28009,-1,0,unknown
28010,-1,0,unknown
28011,-1,0,unknown
28012,-1,0,unknown
28013,-1,0,unknown
28014,358,1,failure
28015,-1,0,unknown
28016,-1,0,unknown
28017,-1,0,unknown
28018,-1,0,unknown
28019,-1,0,unknown
28020,-1,0,unknown
28021,-1,0,unknown
28022,-1,0,unknown
28023,-1,0,unknown
28024,-1,0,unknown
28025,-1,0,unknown
28026,-1,0,unknown
28027,-1,0,unknown
28028,-1,0,unknown
28029,-1,0,unknown
28030,-1,0,unknown
28031,-1,0,unknown
28032,-1,0,unknown
28033,95,4,failure
28034,342,2,failure
28035,-1,0,unknown
28036,-1,0,unknown
28037,-1,0,unknown
28038,-1,0,unknown
28039,168,1,failure
28040,-1,0,unknown
28041,350,8,failure
28042,325,4,failure
28043,-1,0,unknown
28044,-1,0,unknown
28045,-1,0,unknown
28046,-1,0,unknown
28047,334,1,other
28048,-1,0,unknown
28049,-1,0,unknown
28050,-1,0,unknown
28051,184,6,success
28052,-1,0,unknown
28053,334,3,other
28054,-1,0,unknown
28055,188,2,failure
28056,-1,0,unknown
28057,-1,0,unknown
28058,-1,0,unknown
28059,270,40,other
28060,-1,0,unknown
28061,-1,0,unknown
28062,-1,0,unknown
28063,-1,0,unknown
28064,-1,0,unknown
28065,187,2,failure
28066,-1,0,unknown
28067,-1,0,unknown
28068,-1,0,unknown
28069,-1,0,unknown
28070,-1,0,unknown
28071,272,1,failure
28072,-1,0,unknown
28073,-1,0,unknown
28074,-1,0,unknown
28075,-1,0,unknown
28076,-1,0,unknown
28077,-1,0,unknown
28078,360,3,failure
28079,-1,0,unknown
28080,162,1,failure
28081,-1,0,unknown
28082,-1,0,unknown
28083,-1,0,unknown
28084,-1,0,unknown
28085,-1,0,unknown
28086,-1,0,unknown
28087,-1,0,unknown
28088,-1,0,unknown
28089,-1,0,unknown
28090,-1,0,unknown
28091,-1,0,unknown
28092,-1,0,unknown
28093,-1,0,unknown
28094,-1,0,unknown
28095,-1,0,unknown
28096,-1,0,unknown
28097,-1,0,unknown
28098,-1,0,unknown
28099,-1,0,unknown
28100,-1,0,unknown
28101,339,1,other
28102,-1,0,unknown
28103,-1,0,unknown
28104,-1,0,unknown
28105,-1,0,unknown
28106,-1,0,unknown
28107,-1,0,unknown
28108,-1,0,unknown
28109,-1,0,unknown
28110,-1,0,unknown
28111,-1,0,unknown
28112,-1,0,unknown
28113,107,4,failure
28114,-1,0,unknown
28115,-1,0,unknown
28116,-1,0,unknown
28117,-1,0,unknown
28118,-1,0,unknown
28119,276,8,other
28120,-1,0,unknown
28121,-1,0,unknown
28122,-1,0,unknown
28123,-1,0,unknown
28124,-1,0,unknown
28125,-1,0,unknown
28126,-1,0,unknown
28127,-1,0,unknown
28128,97,1,success
28129,-1,0,unknown
28130,-1,0,unknown
28131,-1,0,unknown
28132,141,2,success
28133,-1,0,unknown
28134,-1,0,unknown
28135,-1,0,unknown
28136,92,4,success
28137,-1,0,unknown
28138,-1,0,unknown
28139,-1,0,unknown
28140,-1,0,unknown
28141,-1,0,unknown
28142,-1,0,unknown
28143,-1,0,unknown
28144,269,3,other
28145,-1,0,unknown
28146,-1,0,unknown
28147,359,3,failure
28148,-1,0,unknown
28149,338,1,success
28150,-1,0,unknown
28151,-1,0,unknown
28152,119,1,success
28153,-1,0,unknown
28154,-1,0,unknown
28155,-1,0,unknown
28156,-1,0,unknown
28157,-1,0,unknown
28158,-1,0,unknown
28159,-1,0,unknown
28160,-1,0,unknown
28161,-1,0,unknown
28162,-1,0,unknown
28163,-1,0,unknown
28164,-1,0,unknown
28165,-1,0,unknown
28166,-1,0,unknown
28167,-1,0,unknown
28168,343,4,failure
28169,111,2,failure
28170,-1,0,unknown
28171,-1,0,unknown
28172,102,8,other
28173,-1,0,unknown
28174,-1,0,unknown
28175,-1,0,unknown
28176,-1,0,unknown
28177,-1,0,unknown
28178,-1,0,unknown
28179,-1,0,unknown
28180,-1,0,unknown
28181,-1,0,unknown
28182,-1,0,unknown
28183,-1,0,unknown
28184,-1,0,unknown
28185,-1,0,unknown
28186,-1,0,unknown
28187,87,1,success
28188,-1,0,unknown
28189,-1,0,unknown
28190,175,2,failure
28191,-1,0,unknown
28192,-1,0,unknown
28193,-1,0,unknown
28194,328,3,failure
28195,-1,0,unknown
28196,2,2,other
28197,-1,0,unknown
28198,-1,0,unknown
28199,-1,0,unknown
28200,-1,0,unknown
28201,-1,0,unknown
28202,76,3,failure
28203,370,1,other
28204,-1,0,unknown
28205,-1,0,unknown
28206,-1,0,unknown
28207,-1,0,unknown
28208,260,4,failure
28209,-1,0,unknown
28210,-1,0,unknown
28211,-1,0,unknown
28212,-1,0,unknown
28213,-1,0,unknown
28214,-1,0,unknown
28215,-1,0,unknown
28216,-1,0,unknown
28217,-1,0,unknown
28218,-1,0,unknown
28219,-1,0,unknown
28220,-1,0,unknown
28221,371,6,failure
28222,351,2,failure
28223,123,8,failure
28224,-1,0,unknown
28225,-1,0,unknown
28226,-1,0,unknown
28227,356,1,failure
28228,-1,0,unknown
28229,-1,0,unknown
28230,-1,0,unknown
28231,-1,0,unknown
28232,-1,0,unknown
28233,-1,0,unknown
28234,-1,0,unknown
28235,-1,0,unknown
28236,-1,0,unknown
28237,-1,0,unknown
28238,-1,0,unknown
28239,-1,0,unknown
28240,-1,0,unknown
28241,181,4,other
28242,-1,0,unknown
28243,-1,0,unknown
28244,-1,0,unknown
28245,-1,0,unknown
28246,-1,0,unknown
28247,352,3,failure
28248,332,4,failure
28249,133,3,failure
28250,-1,0,unknown
28251,-1,0,unknown
28252,-1,0,unknown
28253,-1,0,unknown
28254,-1,0,unknown
28255,-1,0,unknown
28256,-1,0,unknown
28257,-1,0,unknown
28258,-1,0,unknown
28259,-1,0,unknown
28260,-1,0,unknown
28261,-1,0,unknown
28262,-1,0,unknown
28263,-1,0,unknown
28264,-1,0,unknown
28265,-1,0,unknown
28266,370,1,failure
28267,-1,0,unknown
28268,-1,0,unknown
28269,-1,0,unknown
28270,-1,0,unknown
28271,195,9,failure
28272,-1,0,unknown
28273,-1,0,unknown
28274,262,1,failure
28275,-1,0,unknown
28276,365,2,failure
28277,-1,0,unknown
28278,-1,0,unknown
28279,-1,0,unknown
28280,-1,0,unknown
28281,323,2,failure
28282,-1,0,unknown
28283,-1,0,unknown
28284,127,7,other
28285,154,3,failure
28286,-1,0,unknown
28287,-1,0,unknown
28288,123,3,failure
28289,180,4,success
28290,-1,0,unknown
28291,-1,0,unknown
28292,-1,0,unknown
28293,-1,0,unknown
28294,179,4,failure
28295,-1,0,unknown
28296,-1,0,unknown
28297,-1,0,unknown
28298,-1,0,unknown
28299,-1,0,unknown
28300,-1,0,unknown
28301,-1,0,unknown
28302,-1,0,unknown
28303,-1,0,unknown
28304,-1,0,unknown
28305,-1,0,unknown
28306,-1,0,unknown
28307,-1,0,unknown
28308,-1,0,unknown
28309,-1,0,unknown
28310,-1,0,unknown
28311,288,2,failure
28312,-1,0,unknown
28313,-1,0,unknown
28314,-1,0,unknown
28315,-1,0,unknown
28316,-1,0,unknown
28317,91,2,success
28318,-1,0,unknown
28319,-1,0,unknown
28320,-1,0,unknown
28321,-1,0,unknown
28322,316,3,failure
28323,-1,0,unknown
28324,-1,0,unknown
28325,-1,0,unknown
28326,-1,0,unknown
28327,244,5,failure
28328,-1,0,unknown
28329,-1,0,unknown
28330,-1,0,unknown
28331,-1,0,unknown
28332,-1,0,unknown
28333,-1,0,unknown
28334,-1,0,unknown
28335,-1,0,unknown
28336,-1,0,unknown
28337,-1,0,unknown
28338,-1,0,unknown
28339,-1,0,unknown
28340,-1,0,unknown
28341,88,3,other
28342,-1,0,unknown
28343,-1,0,unknown
28344,-1,0,unknown
28345,-1,0,unknown
28346,-1,0,unknown
28347,-1,0,unknown
28348,174,9,other
28349,-1,0,unknown
28350,-1,0,unknown
28351,-1,0,unknown
28352,410,2,failure
28353,-1,0,unknown
28354,-1,0,unknown
28355,-1,0,unknown
28356,-1,0,unknown
28357,-1,0,unknown
28358,325,1,other
28359,-1,0,unknown
28360,-1,0,unknown
28361,85,7,failure
28362,112,1,failure
28363,14,3,other
28364,-1,0,unknown
28365,-1,0,unknown
28366,-1,0,unknown
28367,-1,0,unknown
28368,-1,0,unknown
28369,-1,0,unknown
28370,-1,0,unknown
28371,-1,0,unknown
28372,-1,0,unknown
28373,-1,0,unknown
28374,-1,0,unknown
28375,-1,0,unknown
28376,-1,0,unknown
28377,259,3,failure
28378,-1,0,unknown
28379,-1,0,unknown
28380,353,23,failure
28381,-1,0,unknown
28382,-1,0,unknown
28383,-1,0,unknown
28384,-1,0,unknown
28385,-1,0,unknown
28386,-1,0,unknown
28387,-1,0,unknown
28388,-1,0,unknown
28389,-1,0,unknown
28390,-1,0,unknown
28391,-1,0,unknown
28392,-1,0,unknown
28393,-1,0,unknown
28394,-1,0,unknown
28395,-1,0,unknown
28396,-1,0,unknown
28397,60,1,success
28398,-1,0,unknown
28399,-1,0,unknown
28400,-1,0,unknown
28401,-1,0,unknown
28402,-1,0,unknown
28403,-1,0,unknown
28404,687,2,failure
28405,-1,0,unknown
28406,-1,0,unknown
28407,-1,0,unknown
28408,-1,0,unknown
28409,225,3,failure
28410,-1,0,unknown
28411,-1,0,unknown
28412,-1,0,unknown
28413,-1,0,unknown
28414,-1,0,unknown
28415,-1,0,unknown
28416,-1,0,unknown
28417,-1,0,unknown
28418,210,4,failure
28419,-1,0,unknown
28420,-1,0,unknown
28421,-1,0,unknown
28422,-1,0,unknown
28423,-1,0,unknown
28424,-1,0,unknown
28425,-1,0,unknown
28426,-1,0,unknown
28427,-1,0,unknown
28428,-1,0,unknown
28429,-1,0,unknown
28430,-1,0,unknown
28431,-1,0,unknown
28432,-1,0,unknown
28433,213,2,failure
28434,-1,0,unknown
28435,-1,0,unknown
28436,-1,0,unknown
28437,-1,0,unknown
28438,-1,0,unknown
28439,-1,0,unknown
28440,-1,0,unknown
28441,-1,0,unknown
28442,-1,0,unknown
28443,-1,0,unknown
28444,-1,0,unknown
28445,-1,0,unknown
28446,83,7,failure
28447,-1,0,unknown
28448,298,1,failure
28449,-1,0,unknown
28450,-1,0,unknown
28451,-1,0,unknown
28452,-1,0,unknown
28453,-1,0,unknown
28454,-1,0,unknown
28455,-1,0,unknown
28456,-1,0,unknown
28457,176,1,failure
28458,-1,0,unknown
28459,165,4,failure
28460,-1,0,unknown
28461,-1,0,unknown
28462,-1,0,unknown
28463,-1,0,unknown
28464,-1,0,unknown
28465,-1,0,unknown
28466,-1,0,unknown
28467,-1,0,unknown
28468,-1,0,unknown
28469,-1,0,unknown
28470,-1,0,unknown
28471,-1,0,unknown
28472,-1,0,unknown
28473,-1,0,unknown
28474,-1,0,unknown
28475,-1,0,unknown
28476,-1,0,unknown
28477,363,5,failure
28478,-1,0,unknown
28479,-1,0,unknown
28480,-1,0,unknown
28481,-1,0,unknown
28482,-1,0,unknown
28483,-1,0,unknown
28484,-1,0,unknown
28485,-1,0,unknown
28486,-1,0,unknown
28487,-1,0,unknown
28488,-1,0,unknown
28489,-1,0,unknown
28490,-1,0,unknown
28491,-1,0,unknown
28492,-1,0,unknown
28493,-1,0,unknown
28494,-1,0,unknown
28495,-1,0,unknown
28496,185,1,failure
28497,-1,0,unknown
28498,146,2,failure
28499,-1,0,unknown
28500,-1,0,unknown
28501,-1,0,unknown
28502,-1,0,unknown
28503,-1,0,unknown
28504,-1,0,unknown
28505,-1,0,unknown
28506,-1,0,unknown
28507,-1,0,unknown
28508,-1,0,unknown
28509,-1,0,unknown
28510,-1,0,unknown
28511,344,1,success
28512,-1,0,unknown
28513,-1,0,unknown
28514,-1,0,unknown
28515,-1,0,unknown
28516,259,2,failure
28517,-1,0,unknown
28518,70,2,failure
28519,-1,0,unknown
28520,-1,0,unknown
28521,-1,0,unknown
28522,-1,0,unknown
28523,-1,0,unknown
28524,-1,0,unknown
28525,-1,0,unknown
28526,-1,0,unknown
28527,-1,0,unknown
28528,-1,0,unknown
28529,-1,0,unknown
28530,-1,0,unknown
28531,-1,0,unknown
28532,-1,0,unknown
28533,-1,0,unknown
28534,-1,0,unknown
28535,343,2,other
28536,-1,0,unknown
28537,-1,0,unknown
28538,-1,0,unknown
28539,202,9,failure
28540,-1,0,unknown
28541,-1,0,unknown
28542,-1,0,unknown
28543,-1,0,unknown
28544,114,1,failure
28545,-1,0,unknown
28546,169,3,failure
28547,-1,0,unknown
28548,-1,0,unknown
28549,-1,0,unknown
28550,-1,0,unknown
28551,-1,0,unknown
28552,-1,0,unknown
28553,-1,0,unknown
28554,-1,0,unknown
28555,-1,0,unknown
28556,-1,0,unknown
28557,-1,0,unknown
28558,-1,0,unknown
28559,-1,0,unknown
28560,-1,0,unknown
28561,-1,0,unknown
28562,-1,0,unknown
28563,-1,0,unknown
28564,-1,0,unknown
28565,-1,0,unknown
28566,-1,0,unknown
28567,350,1,failure
28568,-1,0,unknown
28569,-1,0,unknown
28570,-1,0,unknown
28571,-1,0,unknown
28572,-1,0,unknown
28573,92,9,success
28574,-1,0,unknown
28575,-1,0,unknown
28576,-1,0,unknown
28577,-1,0,unknown
28578,-1,0,unknown
28579,-1,0,unknown
28580,263,2,failure
28581,6,6,other
28582,-1,0,unknown
28583,-1,0,unknown
28584,-1,0,unknown
28585,-1,0,unknown
28586,-1,0,unknown
28587,-1,0,unknown
28588,-1,0,unknown
28589,-1,0,unknown
28590,-1,0,unknown
28591,-1,0,unknown
28592,148,3,success
28593,-1,0,unknown
28594,368,5,failure
28595,79,3,success
28596,-1,0,unknown
28597,-1,0,unknown
28598,-1,0,unknown
28599,-1,0,unknown
28600,-1,0,unknown
28601,-1,0,unknown
28602,-1,0,unknown
28603,-1,0,unknown
28604,-1,0,unknown
28605,-1,0,unknown
28606,-1,0,unknown
28607,-1,0,unknown
28608,-1,0,unknown
28609,-1,0,unknown
28610,-1,0,unknown
28611,-1,0,unknown
28612,-1,0,unknown
28613,-1,0,unknown
28614,-1,0,unknown
28615,-1,0,unknown
28616,-1,0,unknown
28617,-1,0,unknown
28618,-1,0,unknown
28619,355,2,failure
28620,196,2,success
28621,-1,0,unknown
28622,-1,0,unknown
28623,-1,0,unknown
28624,-1,0,unknown
28625,-1,0,unknown
28626,-1,0,unknown
28627,-1,0,unknown
28628,368,5,failure
28629,-1,0,unknown
28630,-1,0,unknown
28631,-1,0,unknown
28632,-1,0,unknown
28633,-1,0,unknown
28634,-1,0,unknown
28635,-1,0,unknown
28636,-1,0,unknown
28637,-1,0,unknown
28638,-1,0,unknown
28639,-1,0,unknown
28640,-1,0,unknown
28641,524,7,other
28642,-1,0,unknown
28643,-1,0,unknown
28644,-1,0,unknown
28645,-1,0,unknown
28646,-1,0,unknown
28647,-1,0,unknown
28648,-1,0,unknown
28649,96,4,other
28650,-1,0,unknown
28651,-1,0,unknown
28652,-1,0,unknown
28653,-1,0,unknown
28654,52,7,failure
28655,-1,0,unknown
28656,-1,0,unknown
28657,-1,0,unknown
28658,-1,0,unknown
28659,-1,0,unknown
28660,189,5,failure
28661,-1,0,unknown
28662,-1,0,unknown
28663,-1,0,unknown
28664,-1,0,unknown
28665,-1,0,unknown
28666,-1,0,unknown
28667,-1,0,unknown
28668,-1,0,unknown
28669,-1,0,unknown
28670,-1,0,unknown
28671,-1,0,unknown
28672,-1,0,unknown
28673,-1,0,unknown
28674,-1,0,unknown
28675,257,1,failure
28676,175,2,failure
28677,-1,0,unknown
28678,-1,0,unknown
28679,-1,0,unknown
28680,-1,0,unknown
28681,-1,0,unknown
28682,-1,0,unknown
28683,-1,0,unknown
28684,-1,0,unknown
28685,-1,0,unknown
28686,330,2,failure
28687,-1,0,unknown
28688,-1,0,unknown
28689,-1,0,unknown
28690,-1,0,unknown
28691,-1,0,unknown
28692,100,10,other
28693,-1,0,unknown
28694,-1,0,unknown
28695,-1,0,unknown
28696,-1,0,unknown
28697,1,8,success
28698,-1,0,unknown
28699,370,1,failure
28700,-1,0,unknown
28701,-1,0,unknown
28702,-1,0,unknown
28703,273,3,failure
28704,-1,0,unknown
28705,-1,0,unknown
28706,391,11,success
28707,-1,0,unknown
28708,-1,0,unknown
28709,-1,0,unknown
28710,-1,0,unknown
28711,-1,0,unknown
28712,-1,0,unknown
28713,365,10,failure
28714,255,1,other
28715,-1,0,unknown
28716,185,5,other
28717,258,8,failure
28718,-1,0,unknown
28719,-1,0,unknown
28720,-1,0,unknown
28721,95,3,other
28722,-1,0,unknown
28723,-1,0,unknown
28724,-1,0,unknown
28725,-1,0,unknown
28726,92,4,success
28727,-1,0,unknown
28728,-1,0,unknown
28729,-1,0,unknown
28730,-1,0,unknown
28731,-1,0,unknown
28732,-1,0,unknown
28733,-1,0,unknown
28734,-1,0,unknown
28735,-1,0,unknown
28736,-1,0,unknown
28737,364,2,failure
28738,301,3,other
28739,-1,0,unknown
28740,-1,0,unknown
28741,-1,0,unknown
28742,-1,0,unknown
28743,214,1,failure
28744,-1,0,unknown
28745,-1,0,unknown
28746,-1,0,unknown
28747,-1,0,unknown
28748,202,3,failure
28749,352,1,other
28750,-1,0,unknown
28751,-1,0,unknown
28752,-1,0,unknown
28753,-1,0,unknown
28754,490,1,failure
28755,-1,0,unknown
28756,90,4,other
28757,-1,0,unknown
28758,-1,0,unknown
28759,-1,0,unknown
28760,-1,0,unknown
28761,160,13,failure
28762,-1,0,unknown
28763,-1,0,unknown
28764,-1,0,unknown
28765,-1,0,unknown
28766,-1,0,unknown
28767,-1,0,unknown
28768,-1,0,unknown
28769,-1,0,unknown
28770,-1,0,unknown
28771,-1,0,unknown
28772,-1,0,unknown
28773,-1,0,unknown
28774,-1,0,unknown
28775,-1,0,unknown
28776,-1,0,unknown
28777,-1,0,unknown
28778,-1,0,unknown
28779,-1,0,unknown
28780,-1,0,unknown
28781,104,1,success
28782,-1,0,unknown
28783,-1,0,unknown
28784,-1,0,unknown
28785,-1,0,unknown
28786,-1,0,unknown
28787,-1,0,unknown
28788,-1,0,unknown
28789,-1,0,unknown
28790,-1,0,unknown
28791,-1,0,unknown
28792,-1,0,unknown
28793,-1,0,unknown
28794,212,1,other
28795,353,2,other
28796,219,2,other
28797,-1,0,unknown
28798,-1,0,unknown
28799,-1,0,unknown
28800,-1,0,unknown
28801,-1,0,unknown
28802,-1,0,unknown
28803,-1,0,unknown
28804,-1,0,unknown
28805,332,2,failure
28806,-1,0,unknown
28807,92,5,other
28808,-1,0,unknown
28809,-1,0,unknown
28810,-1,0,unknown
28811,91,5,failure
28812,-1,0,unknown
28813,-1,0,unknown
28814,-1,0,unknown
28815,-1,0,unknown
28816,296,3,failure
28817,-1,0,unknown
28818,-1,0,unknown
28819,-1,0,unknown
28820,-1,0,unknown
28821,-1,0,unknown
28822,-1,0,unknown
28823,-1,0,unknown
28824,-1,0,unknown
28825,-1,0,unknown
28826,-1,0,unknown
28827,215,1,failure
28828,-1,0,unknown
28829,-1,0,unknown
28830,-1,0,unknown
28831,182,2,failure
28832,365,4,failure
28833,-1,0,unknown
28834,-1,0,unknown
28835,-1,0,unknown
28836,-1,0,unknown
28837,-1,0,unknown
28838,-1,0,unknown
28839,301,2,failure
28840,-1,0,unknown
28841,-1,0,unknown
28842,-1,0,unknown
28843,-1,0,unknown
28844,-1,0,unknown
28845,-1,0,unknown
28846,-1,0,unknown
28847,-1,0,unknown
28848,-1,0,unknown
28849,-1,0,unknown
28850,-1,0,unknown
28851,-1,0,unknown
28852,-1,0,unknown
28853,-1,0,unknown
28854,-1,0,unknown
28855,94,2,failure
28856,-1,0,unknown
28857,240,1,other
28858,-1,0,unknown
28859,-1,0,unknown
28860,-1,0,unknown
28861,-1,0,unknown
28862,-1,0,unknown
28863,-1,0,unknown
28864,-1,0,unknown
28865,-1,0,unknown
28866,-1,0,unknown
28867,-1,0,unknown
28868,-1,0,unknown
28869,-1,0,unknown
28870,-1,0,unknown
28871,156,1,failure
28872,-1,0,unknown
28873,-1,0,unknown
28874,-1,0,unknown
28875,-1,0,unknown
28876,-1,0,unknown
28877,-1,0,unknown
28878,-1,0,unknown
28879,-1,0,unknown
28880,-1,0,unknown
28881,-1,0,unknown
28882,335,1,failure
28883,-1,0,unknown
28884,-1,0,unknown
28885,264,1,failure
28886,-1,0,unknown
28887,-1,0,unknown
28888,364,2,failure
28889,370,1,other
28890,-1,0,unknown
28891,-1,0,unknown
28892,-1,0,unknown
28893,-1,0,unknown
28894,-1,0,unknown
28895,178,2,success
28896,-1,0,unknown
28897,353,1,other
28898,221,4,failure
28899,70,3,failure
28900,-1,0,unknown
28901,-1,0,unknown
28902,-1,0,unknown
28903,-1,0,unknown
28904,-1,0,unknown
28905,92,3,success
28906,-1,0,unknown
28907,-1,0,unknown
28908,-1,0,unknown
28909,-1,0,unknown
28910,-1,0,unknown
28911,-1,0,unknown
28912,96,1,failure
28913,-1,0,unknown
28914,-1,0,unknown
28915,95,2,failure
28916,-1,0,unknown
28917,-1,0,unknown
28918,253,2,failure
28919,-1,0,unknown
28920,-1,0,unknown
28921,-1,0,unknown
28922,-1,0,unknown
28923,-1,0,unknown
28924,-1,0,unknown
28925,-1,0,unknown
28926,-1,0,unknown
28927,-1,0,unknown
28928,-1,0,unknown
28929,135,3,failure
28930,-1,0,unknown
28931,-1,0,unknown
28932,-1,0,unknown
28933,-1,0,unknown
28934,-1,0,unknown
28935,-1,0,unknown
28936,-1,0,unknown
28937,-1,0,unknown
28938,-1,0,unknown
28939,-1,0,unknown
28940,-1,0,unknown
28941,-1,0,unknown
28942,-1,0,unknown
28943,-1,0,unknown
28944,-1,0,unknown
28945,-1,0,unknown
28946,-1,0,unknown
28947,-1,0,unknown
28948,-1,0,unknown
28949,-1,0,unknown
28950,-1,0,unknown
28951,-1,0,unknown
28952,-1,0,unknown
28953,-1,0,unknown
28954,-1,0,unknown
28955,-1,0,unknown
28956,-1,0,unknown
28957,-1,0,unknown
28958,-1,0,unknown
28959,-1,0,unknown
28960,-1,0,unknown
28961,-1,0,unknown
28962,-1,0,unknown
28963,209,1,failure
28964,272,2,failure
28965,-1,0,unknown
28966,89,4,failure
28967,-1,0,unknown
28968,-1,0,unknown
28969,-1,0,unknown
28970,-1,0,unknown
28971,-1,0,unknown
28972,-1,0,unknown
28973,-1,0,unknown
28974,-1,0,unknown
28975,-1,0,unknown
28976,-1,0,unknown
28977,-1,0,unknown
28978,-1,0,unknown
28979,-1,0,unknown
28980,318,5,other
28981,-1,0,unknown
28982,272,2,failure
28983,-1,0,unknown
28984,-1,0,unknown
28985,-1,0,unknown
28986,-1,0,unknown
28987,-1,0,unknown
28988,-1,0,unknown
28989,-1,0,unknown
28990,-1,0,unknown
28991,-1,0,unknown
28992,-1,0,unknown
28993,-1,0,unknown
28994,-1,0,unknown
28995,-1,0,unknown
28996,-1,0,unknown
28997,-1,0,unknown
28998,-1,0,unknown
28999,210,3,success
29000,175,4,success
29001,349,2,failure
29002,-1,0,unknown
29003,114,3,failure
29004,198,2,success
29005,-1,0,unknown
29006,-1,0,unknown
29007,-1,0,unknown
29008,-1,0,unknown
29009,-1,0,unknown
29010,205,1,failure
29011,-1,0,unknown
29012,99,3,failure
29013,-1,0,unknown
29014,-1,0,unknown
29015,-1,0,unknown
29016,-1,0,unknown
29017,-1,0,unknown
29018,-1,0,unknown
29019,-1,0,unknown
29020,188,2,failure
29021,-1,0,unknown
29022,-1,0,unknown
29023,-1,0,unknown
29024,-1,0,unknown
29025,-1,0,unknown
29026,-1,0,unknown
29027,-1,0,unknown
29028,-1,0,unknown
29029,-1,0,unknown
29030,182,1,failure
29031,-1,0,unknown
29032,-1,0,unknown
29033,187,1,other
29034,-1,0,unknown
29035,-1,0,unknown
29036,183,2,success
29037,-1,0,unknown
29038,-1,0,unknown
29039,-1,0,unknown
29040,-1,0,unknown
29041,-1,0,unknown
29042,-1,0,unknown
29043,-1,0,unknown
29044,-1,0,unknown
29045,-1,0,unknown
29046,-1,0,unknown
29047,-1,0,unknown
29048,-1,0,unknown
29049,-1,0,unknown
29050,-1,0,unknown
29051,-1,0,unknown
29052,-1,0,unknown
29053,193,5,other
29054,-1,0,unknown
29055,-1,0,unknown
29056,-1,0,unknown
29057,-1,0,unknown
29058,-1,0,unknown
29059,-1,0,unknown
29060,-1,0,unknown
29061,-1,0,unknown
29062,-1,0,unknown
29063,-1,0,unknown
29064,-1,0,unknown
29065,-1,0,unknown
29066,-1,0,unknown
29067,-1,0,unknown
29068,-1,0,unknown
29069,-1,0,unknown
29070,-1,0,unknown
29071,-1,0,unknown
29072,102,5,success
29073,-1,0,unknown
29074,261,3,failure
29075,-1,0,unknown
29076,-1,0,unknown
29077,339,6,other
29078,-1,0,unknown
29079,-1,0,unknown
29080,88,1,failure
29081,-1,0,unknown
29082,-1,0,unknown
29083,-1,0,unknown
29084,-1,0,unknown
29085,-1,0,unknown
29086,-1,0,unknown
29087,-1,0,unknown
29088,-1,0,unknown
29089,-1,0,unknown
29090,-1,0,unknown
29091,-1,0,unknown
29092,-1,0,unknown
29093,-1,0,unknown
29094,197,2,failure
29095,-1,0,unknown
29096,84,2,failure
29097,-1,0,unknown
29098,-1,0,unknown
29099,-1,0,unknown
29100,-1,0,unknown
29101,338,5,failure
29102,-1,0,unknown
29103,84,3,success
29104,-1,0,unknown
29105,-1,0,unknown
29106,-1,0,unknown
29107,-1,0,unknown
29108,-1,0,unknown
29109,-1,0,unknown
29110,-1,0,unknown
29111,-1,0,unknown
29112,97,3,failure
29113,-1,0,unknown
29114,-1,0,unknown
29115,266,2,failure
29116,-1,0,unknown
29117,-1,0,unknown
29118,-1,0,unknown
29119,123,1,failure
29120,-1,0,unknown
29121,-1,0,unknown
29122,-1,0,unknown
29123,-1,0,unknown
29124,-1,0,unknown
29125,-1,0,unknown
29126,-1,0,unknown
29127,-1,0,unknown
29128,-1,0,unknown
29129,-1,0,unknown
29130,-1,0,unknown
29131,-1,0,unknown
29132,368,4,failure
29133,366,3,failure
29134,332,2,other
29135,-1,0,unknown
29136,315,3,other
29137,-1,0,unknown
29138,-1,0,unknown
29139,-1,0,unknown
29140,345,2,success
29141,-1,0,unknown
29142,-1,0,unknown
29143,-1,0,unknown
29144,-1,0,unknown
29145,-1,0,unknown
29146,-1,0,unknown
29147,-1,0,unknown
29148,-1,0,unknown
29149,-1,0,unknown
29150,-1,0,unknown
29151,-1,0,unknown
29152,-1,0,unknown
29153,98,6,success
29154,91,3,failure
29155,-1,0,unknown
29156,95,3,success
29157,301,1,failure
29158,-1,0,unknown
29159,-1,0,unknown
29160,-1,0,unknown
29161,-1,0,unknown
29162,-1,0,unknown
29163,-1,0,unknown
29164,343,3,other
29165,-1,0,unknown
29166,-1,0,unknown
29167,-1,0,unknown
29168,-1,0,unknown
29169,-1,0,unknown
29170,393,4,success
29171,365,6,failure
29172,-1,0,unknown
29173,-1,0,unknown
29174,-1,0,unknown
29175,92,3,success
29176,-1,0,unknown
29177,-1,0,unknown
29178,349,6,failure
29179,-1,0,unknown
29180,-1,0,unknown
29181,-1,0,unknown
29182,-1,0,unknown
29183,255,2,failure
29184,-1,0,unknown
29185,-1,0,unknown
29186,-1,0,unknown
29187,-1,0,unknown
29188,-1,0,unknown
29189,93,3,success
29190,-1,0,unknown
29191,161,1,failure
29192,-1,0,unknown
29193,-1,0,unknown
29194,-1,0,unknown
29195,-1,0,unknown
29196,-1,0,unknown
29197,-1,0,unknown
