contact_id,contact,day,month,year,duration,campaign
16700,cellular,19,nov,2009,291,1
16701,cellular,21,aug,2010,202,1
16702,cellular,3,feb,2010,326,3
16703,cellular,21,aug,2010,656,2
16704,unknown,14,may,2009,175,3
16705,unknown,27,may,2010,421,3
16706,unknown,21,may,2009,164,2
16707,cellular,21,nov,2010,778,1
16708,cellular,25,feb,2010,865,1
16709,cellular,20,aug,2009,123,2
16710,unknown,15,may,2009,319,5
16711,cellular,16,apr,2009,667,1
16712,unknown,5,jun,2009,338,2
16713,cellular,11,aug,2010,370,1
16714,cellular,14,sep,2009,358,2
16715,cellular,18,nov,2009,123,1
16716,cellular,22,jul,2009,1287,5
16717,cellular,28,jul,2010,63,2
16718,cellular,4,feb,2010,190,2
16719,unknown,9,may,2010,219,1
16720,cellular,5,jun,2010,398,2
16721,cellular,13,apr,2009,101,3
16722,unknown,26,may,2009,79,1
16723,unknown,14,may,2008,105,1
16724,cellular,17,apr,2010,48,2
16725,unknown,6,jun,2009,94,1
16726,unknown,2,jun,2010,268,1
16727,cellular,21,jul,2010,236,3
16728,cellular,11,may,2008,94,1
16729,telephone,16,jul,2009,198,1
16730,unknown,9,may,2008,257,1
16731,cellular,29,jul,2010,218,4
16732,cellular,3,feb,2009,178,3
16733,cellular,11,may,2009,308,1
16734,unknown,20,may,2010,135,2
16735,cellular,17,apr,2009,261,3
16736,cellular,17,dec,2009,97,1
16737,cellular,20,nov,2009,112,1
16738,cellular,19,nov,2009,278,1
16739,cellular,30,jan,2009,638,4
16740,cellular,30,apr,2008,130,2
16741,cellular,11,mar,2009,96,6
16742,unknown,4,jun,2010,119,1
16743,telephone,20,nov,2010,1025,2
16744,cellular,17,nov,2008,651,2
16745,cellular,6,feb,2010,386,3
16746,cellular,27,may,2009,236,3
16747,cellular,4,may,2009,383,2
16748,cellular,14,aug,2009,553,1
16749,unknown,26,may,2008,222,5
16750,unknown,30,may,2010,216,3
16751,unknown,12,may,2010,160,4
16752,telephone,22,apr,2010,220,1
16753,unknown,16,may,2010,103,7
16754,cellular,28,jul,2009,154,2
16755,cellular,12,aug,2010,162,1
16756,cellular,24,jul,2009,367,2
16757,unknown,18,jun,2009,255,3
16758,cellular,12,may,2009,37,1
16759,telephone,28,may,2010,32,2
16760,cellular,15,jul,2010,387,5
16761,cellular,30,apr,2008,271,1
16762,cellular,26,aug,2010,127,5
16763,cellular,12,aug,2010,143,2
16764,telephone,12,may,2010,13,7
16765,cellular,6,oct,2010,408,1
16766,unknown,23,may,2010,442,1
16767,cellular,29,jul,2009,318,2
16768,cellular,7,jul,2010,326,3
16769,unknown,23,may,2009,198,2
16770,cellular,30,jul,2009,218,4
16771,cellular,20,nov,2010,258,1
16772,cellular,14,may,2009,113,3
16773,cellular,18,may,2010,173,1
16774,unknown,20,jun,2009,143,3
16775,cellular,8,may,2008,75,4
16776,cellular,31,jul,2010,105,6
16777,cellular,5,feb,2009,178,7
16778,cellular,5,feb,2010,783,1
16779,cellular,15,mar,2010,261,4
16780,cellular,3,jul,2009,438,2
16781,cellular,4,may,2008,150,1
16782,cellular,30,jan,2009,87,1
16783,telephone,28,jan,2009,82,3
16784,cellular,15,jul,2009,98,2
16785,cellular,6,may,2010,64,1
16786,unknown,12,may,2010,388,2
16787,unknown,18,jun,2010,16,14
16788,unknown,21,may,2010,206,6
16789,unknown,12,may,2009,74,1
16790,unknown,7,may,2009,423,1
16791,cellular,7,may,2009,347,2
16792,telephone,15,jul,2010,275,2
16793,cellular,13,aug,2010,455,2
16794,unknown,2,jun,2009,118,3
16795,unknown,4,jun,2009,178,6
16796,unknown,16,may,2009,788,2
16797,unknown,29,may,2009,66,2
16798,cellular,25,aug,2009,425,6
16799,cellular,20,nov,2010,88,1
16800,unknown,12,jun,2009,885,1
16801,cellular,16,apr,2009,580,1
16802,unknown,6,jun,2010,75,1
16803,cellular,28,jan,2009,114,2
16804,cellular,11,aug,2010,86,2
16805,unknown,9,may,2010,126,2
16806,unknown,16,jun,2010,179,2
16807,unknown,19,jun,2009,276,1
16808,cellular,13,aug,2009,414,1
16809,cellular,6,nov,2009,368,2
16810,cellular,17,apr,2010,440,2
16811,cellular,18,nov,2010,386,1
16812,unknown,20,jun,2008,32,1
16813,cellular,8,aug,2010,885,5
16814,cellular,14,may,2010,111,1
16815,cellular,11,oct,2009,291,1
16816,cellular,30,jul,2009,261,4
16817,cellular,25,aug,2009,99,13
16818,cellular,20,aug,2009,351,2
16819,unknown,18,jun,2008,243,3
16820,cellular,20,apr,2009,213,3
16821,cellular,10,jul,2009,121,1
16822,cellular,8,jul,2009,452,3
16823,cellular,13,aug,2009,192,3
16824,cellular,2,feb,2009,123,1
16825,unknown,20,may,2009,318,3
16826,unknown,5,jun,2008,42,1
16827,cellular,11,may,2010,170,1
16828,telephone,7,apr,2010,235,3
16829,unknown,27,jun,2010,747,1
16830,cellular,17,jul,2009,59,2
16831,unknown,9,jun,2008,53,4
16832,unknown,20,may,2010,129,8
16833,cellular,18,jul,2009,304,3
16834,cellular,6,aug,2009,125,3
16835,cellular,17,jul,2009,207,2
16836,cellular,9,feb,2009,502,5
16837,cellular,20,aug,2010,93,3
16838,unknown,26,may,2009,748,3
16839,cellular,2,feb,2008,60,1
16840,cellular,12,jan,2008,296,1
16841,cellular,17,nov,2010,79,1
16842,cellular,18,aug,2010,33,2
16843,unknown,28,may,2010,439,2
16844,cellular,22,aug,2009,219,4
16845,cellular,2,feb,2008,156,3
16846,unknown,29,may,2009,553,1
16847,cellular,25,aug,2009,169,4
16848,cellular,22,aug,2009,252,2
16849,cellular,22,apr,2010,314,1
16850,unknown,17,jun,2010,93,6
16851,unknown,6,may,2008,174,2
16852,cellular,14,may,2009,506,1
16853,unknown,8,may,2010,12,1
16854,cellular,11,may,2009,819,2
16855,cellular,24,jul,2009,523,2
16856,cellular,12,aug,2009,293,1
16857,cellular,29,aug,2010,80,2
16858,cellular,20,aug,2010,30,2
16859,unknown,29,may,2010,932,3
16860,telephone,13,oct,2009,1003,3
16861,cellular,20,apr,2008,156,3
16862,unknown,28,may,2010,47,1
16863,cellular,7,jul,2009,199,1
16864,cellular,5,aug,2009,157,3
16865,telephone,20,nov,2009,35,2
16866,cellular,4,aug,2009,417,1
16867,cellular,31,jul,2009,300,1
16868,unknown,28,may,2010,125,2
16869,cellular,23,jul,2009,156,2
16870,cellular,20,apr,2010,267,2
16871,cellular,20,nov,2010,627,3
16872,unknown,30,may,2009,197,1
16873,cellular,6,may,2009,87,3
16874,unknown,3,jun,2009,228,1
16875,cellular,14,may,2009,437,2
16876,cellular,7,may,2009,204,1
16877,unknown,5,jun,2010,166,2
16878,cellular,16,jun,2009,355,1
16879,cellular,16,jul,2009,335,1
16880,cellular,21,nov,2009,149,1
16881,cellular,12,aug,2009,130,2
16882,cellular,14,aug,2009,77,8
16883,unknown,9,may,2010,71,1
16884,cellular,21,aug,2010,76,4
16885,cellular,28,dec,2009,83,4
16886,unknown,26,may,2009,279,5
16887,cellular,5,feb,2009,148,2
16888,unknown,4,jun,2009,392,2
16889,telephone,31,jul,2008,166,8
16890,cellular,8,jul,2010,70,2
16891,cellular,5,feb,2009,128,1
16892,unknown,5,jun,2009,333,2
16893,unknown,19,jun,2009,166,1
16894,unknown,16,jun,2009,19,21
16895,cellular,17,nov,2010,85,2
16896,cellular,5,aug,2010,226,3
16897,cellular,13,aug,2010,332,2
16898,cellular,9,jul,2010,205,2
16899,cellular,17,mar,2009,325,1
16900,unknown,26,may,2009,152,2
16901,cellular,12,may,2009,107,3
16902,cellular,16,apr,2010,225,1
16903,unknown,13,may,2010,123,1
16904,unknown,16,may,2010,251,3
16905,cellular,18,aug,2010,835,4
16906,cellular,3,feb,2010,99,3
16907,unknown,12,may,2009,227,3
16908,cellular,18,nov,2010,67,1
16909,unknown,5,may,2010,357,1
16910,cellular,16,jul,2009,406,4
16911,unknown,20,may,2009,37,1
16912,unknown,8,may,2009,220,2
16913,unknown,12,may,2009,102,1
16914,cellular,21,jul,2009,145,2
16915,cellular,30,apr,2008,69,1
16916,cellular,18,nov,2010,121,3
16917,unknown,5,nov,2009,669,1
16918,cellular,14,may,2009,263,1
16919,cellular,14,aug,2010,168,2
16920,unknown,19,jun,2009,232,1
16921,unknown,3,jun,2009,192,4
16922,cellular,15,may,2008,117,1
16923,unknown,20,may,2010,363,5
16924,unknown,6,jun,2009,650,1
16925,unknown,26,may,2009,414,2
16926,cellular,10,jul,2009,604,1
16927,telephone,29,jul,2010,647,2
16928,unknown,12,jun,2009,309,5
16929,cellular,12,may,2009,256,1
16930,cellular,30,jul,2009,88,5
16931,cellular,18,aug,2009,75,5
16932,cellular,4,dec,2008,360,2
16933,cellular,15,jul,2008,175,4
16934,unknown,27,jun,2009,392,4
16935,cellular,7,aug,2009,134,2
16936,unknown,27,may,2009,275,4
16937,cellular,26,may,2010,175,3
16938,cellular,22,jul,2010,50,2
16939,unknown,14,may,2010,1118,2
16940,unknown,15,may,2009,293,2
16941,unknown,23,may,2009,147,50
16942,cellular,14,may,2008,94,1
16943,cellular,8,aug,2009,129,4
16944,cellular,30,jul,2009,73,4
16945,unknown,6,may,2009,176,5
16946,cellular,31,jul,2009,576,10
16947,unknown,15,may,2010,144,2
16948,telephone,28,aug,2009,192,2
16949,cellular,22,aug,2010,572,2
16950,cellular,29,aug,2010,462,2
16951,unknown,13,may,2009,241,2
16952,cellular,28,jun,2010,297,4
16953,unknown,6,may,2010,325,1
16954,unknown,20,may,2010,314,2
16955,cellular,6,may,2009,50,1
16956,unknown,12,may,2010,241,3
16957,cellular,26,may,2010,129,2
16958,unknown,20,jun,2010,176,4
16959,unknown,28,may,2010,199,2
16960,cellular,14,aug,2010,148,19
16961,cellular,8,jul,2009,124,1
16962,unknown,23,may,2008,373,9
16963,cellular,1,apr,2009,165,2
16964,cellular,30,jul,2009,67,21
16965,unknown,3,jun,2010,51,9
16966,unknown,19,may,2009,134,3
16967,cellular,7,may,2010,448,2
16968,cellular,22,aug,2009,96,1
16969,cellular,14,aug,2008,108,2
16970,cellular,18,may,2008,380,1
16971,unknown,19,may,2010,298,2
16972,cellular,26,aug,2009,60,5
16973,unknown,18,jun,2009,744,3
16974,unknown,27,may,2009,27,2
16975,unknown,30,may,2009,50,2
16976,unknown,19,jun,2010,145,2
16977,cellular,28,jul,2010,118,2
16978,unknown,28,may,2009,27,2
16979,cellular,18,jul,2010,83,2
16980,cellular,24,jul,2010,39,2
16981,cellular,4,aug,2009,53,1
16982,unknown,18,jun,2010,551,1
16983,cellular,25,jul,2009,936,1
16984,cellular,20,apr,2010,255,1
16985,cellular,28,jan,2009,263,2
16986,cellular,9,jul,2010,203,3
16987,unknown,8,may,2009,1040,1
16988,cellular,17,nov,2009,106,1
16989,cellular,18,nov,2008,107,1
16990,cellular,25,may,2010,269,1
16991,unknown,12,may,2009,89,3
16992,cellular,15,may,2008,193,1
16993,cellular,31,jul,2009,40,10
16994,cellular,26,aug,2009,101,4
16995,unknown,16,jun,2009,24,5
16996,unknown,28,may,2010,158,10
16997,cellular,20,aug,2009,70,4
16998,cellular,7,jul,2009,360,3
16999,cellular,11,aug,2009,72,2
17000,cellular,17,nov,2008,110,1
17001,cellular,13,may,2009,152,2
17002,cellular,25,may,2009,109,1
17003,unknown,2,jun,2010,200,3
17004,cellular,8,may,2009,113,1
17005,cellular,19,nov,2008,66,1
17006,cellular,3,feb,2010,106,2
17007,cellular,13,may,2009,265,2
17008,cellular,5,feb,2009,136,10
17009,unknown,16,may,2010,236,2
17010,telephone,29,aug,2009,81,2
17011,unknown,7,may,2009,32,1
17012,unknown,15,may,2009,74,2
17013,cellular,3,jun,2009,539,1
17014,telephone,29,jul,2009,246,2
17015,cellular,13,may,2010,289,1
17016,unknown,4,jun,2009,161,1
17017,cellular,4,aug,2009,182,3
17018,unknown,28,may,2009,122,1
17019,telephone,19,nov,2010,46,1
17020,unknown,20,jun,2009,42,7
17021,telephone,4,may,2009,96,1
17022,unknown,2,jun,2009,181,16
17023,unknown,15,may,2008,139,1
17024,cellular,17,nov,2010,44,1
17025,cellular,2,feb,2009,751,2
17026,cellular,5,feb,2010,283,1
17027,cellular,5,jun,2010,103,2
17028,cellular,13,aug,2008,88,2
17029,telephone,3,feb,2009,283,2
17030,cellular,13,may,2009,168,2
17031,cellular,4,jun,2009,400,1
17032,cellular,12,may,2010,43,3
17033,cellular,6,apr,2009,479,1
17034,cellular,28,may,2009,48,4
17035,cellular,16,apr,2010,827,1
17036,cellular,14,jul,2009,53,8
17037,cellular,26,aug,2009,97,3
17038,cellular,29,jan,2010,79,1
17039,cellular,20,aug,2009,216,9
17040,cellular,28,jan,2010,80,1
17041,cellular,14,jul,2010,603,1
17042,unknown,30,may,2009,62,2
17043,cellular,15,may,2010,338,1
17044,cellular,30,jul,2009,95,5
17045,cellular,2,apr,2009,1012,2
17046,cellular,15,mar,2008,161,2
17047,unknown,20,may,2009,411,1
17048,cellular,15,may,2009,176,1
17049,cellular,11,jul,2008,906,2
17050,unknown,27,may,2009,104,3
17051,unknown,20,jun,2009,36,5
17052,cellular,7,may,2009,87,1
17053,cellular,28,jan,2009,96,2
17054,cellular,28,aug,2009,22,22
17055,telephone,22,jul,2009,92,1
17056,cellular,19,nov,2009,456,2
17057,cellular,8,may,2009,166,1
17058,unknown,5,jun,2010,170,1
17059,unknown,17,jun,2010,714,2
17060,cellular,13,aug,2009,132,4
17061,unknown,26,may,2008,116,4
17062,cellular,8,jul,2010,106,1
17063,cellular,14,may,2009,396,1
17064,cellular,30,apr,2009,270,2
17065,cellular,6,aug,2009,142,1
17066,unknown,6,jun,2009,1291,3
17067,unknown,28,may,2008,80,9
17068,unknown,20,jun,2008,94,7
17069,cellular,17,nov,2010,407,1
17070,unknown,11,jun,2010,157,6
17071,cellular,12,may,2010,517,1
17072,cellular,28,jul,2010,405,4
17073,cellular,4,may,2008,211,5
17074,cellular,5,feb,2009,537,2
17075,unknown,19,jun,2009,69,2
17076,cellular,4,aug,2009,453,1
17077,cellular,10,jul,2009,121,1
17078,cellular,4,feb,2010,200,3
17079,cellular,23,jul,2008,1201,6
17080,cellular,23,jul,2009,284,8
17081,cellular,8,may,2009,297,2
17082,unknown,7,may,2009,130,1
17083,cellular,18,nov,2009,341,1
17084,cellular,20,nov,2009,356,1
17085,cellular,5,may,2010,151,1
17086,cellular,13,feb,2009,147,2
17087,cellular,29,jan,2009,45,2
17088,telephone,18,aug,2010,199,2
17089,cellular,6,aug,2009,938,2
17090,unknown,16,may,2009,1143,3
17091,cellular,26,oct,2010,298,1
17092,telephone,11,may,2008,193,2
17093,cellular,12,aug,2009,192,1
17094,cellular,28,may,2010,93,3
17095,cellular,2,feb,2010,535,1
17096,unknown,13,may,2008,213,1
17097,telephone,9,nov,2009,301,1
17098,cellular,20,nov,2009,96,1
17099,cellular,15,jul,2009,180,4
17100,cellular,19,nov,2009,298,1
17101,cellular,11,aug,2009,159,3
17102,cellular,20,apr,2009,1202,3
17103,cellular,18,aug,2009,261,7
17104,cellular,21,nov,2009,47,1
17105,telephone,6,feb,2010,287,6
17106,telephone,27,may,2010,214,2
17107,unknown,25,jun,2009,268,1
17108,cellular,4,jun,2010,592,3
17109,unknown,9,may,2009,176,2
17110,unknown,5,jun,2009,21,1
17111,unknown,2,jun,2010,310,3
17112,cellular,4,feb,2009,102,1
17113,unknown,3,jun,2010,267,1
17114,unknown,20,jun,2009,8,31
17115,cellular,7,jul,2009,625,1
17116,cellular,20,apr,2009,62,1
17117,cellular,5,feb,2008,273,3
17118,cellular,14,jul,2009,84,3
17119,cellular,29,oct,2009,408,2
17120,telephone,9,feb,2009,68,12
17121,cellular,18,feb,2010,416,2
17122,unknown,16,may,2010,159,1
17123,cellular,12,aug,2010,297,3
17124,cellular,30,apr,2009,146,1
17125,unknown,16,may,2009,148,9
17126,cellular,11,jul,2008,143,2
17127,unknown,7,may,2010,188,2
17128,cellular,28,jul,2009,48,10
17129,unknown,27,may,2009,22,2
17130,cellular,6,feb,2008,470,2
17131,cellular,3,feb,2009,24,2
17132,cellular,20,nov,2010,85,1
17133,cellular,19,aug,2010,255,1
17134,cellular,6,aug,2009,275,5
17135,unknown,13,may,2009,116,4
17136,cellular,8,apr,2010,195,6
17137,cellular,31,jul,2009,106,4
17138,cellular,28,jul,2010,139,3
17139,cellular,24,jul,2010,937,4
17140,cellular,6,may,2010,88,2
17141,unknown,19,may,2009,206,4
17142,cellular,15,may,2009,191,1
17143,cellular,8,aug,2009,502,2
17144,unknown,30,may,2009,854,2
17145,cellular,7,may,2010,33,3
17146,cellular,26,aug,2008,80,16
17147,unknown,15,may,2008,94,1
17148,cellular,25,jul,2009,1000,1
17149,cellular,7,apr,2009,274,1
17150,cellular,8,apr,2009,321,1
17151,cellular,6,may,2010,192,1
17152,unknown,19,jun,2010,282,4
17153,cellular,17,jun,2009,49,2
17154,telephone,11,nov,2009,241,1
17155,cellular,18,may,2009,30,2
17156,unknown,9,jun,2009,17,5
17157,cellular,13,may,2009,36,2
17158,telephone,29,jul,2009,301,3
17159,cellular,19,aug,2009,1032,3
17160,cellular,11,may,2009,927,2
17161,unknown,3,jun,2009,86,5
17162,cellular,19,nov,2009,362,3
17163,cellular,18,jul,2009,118,3
17164,cellular,19,nov,2009,596,2
17165,cellular,7,jul,2009,182,3
17166,unknown,7,may,2009,786,1
17167,cellular,16,jul,2008,325,2
17168,cellular,18,may,2010,1057,6
17169,cellular,20,nov,2010,157,1
17170,telephone,28,jan,2009,37,1
17171,cellular,28,may,2009,95,3
17172,unknown,16,jun,2009,359,4
17173,cellular,30,jul,2010,83,4
17174,cellular,19,nov,2009,212,3
17175,cellular,16,jun,2009,214,1
17176,cellular,2,feb,2008,180,1
17177,unknown,28,may,2010,165,1
17178,cellular,12,aug,2008,94,1
17179,cellular,2,jun,2010,310,1
17180,unknown,5,jun,2009,128,2
17181,cellular,22,aug,2010,168,2
17182,cellular,21,nov,2009,98,5
17183,telephone,6,may,2009,44,1
17184,cellular,18,may,2008,34,7
17185,cellular,21,jul,2009,881,4
17186,unknown,12,may,2009,311,3
17187,cellular,19,aug,2009,37,5
17188,unknown,18,jun,2008,300,1
17189,cellular,22,jul,2010,88,1
17190,cellular,13,apr,2009,230,1
17191,unknown,20,jun,2008,187,2
17192,cellular,10,feb,2010,52,9
17193,telephone,18,nov,2010,296,2
17194,unknown,2,jun,2010,532,2
17195,cellular,14,may,2009,404,2
17196,telephone,25,jul,2009,697,1
17197,cellular,17,apr,2009,218,1
17198,cellular,4,may,2009,301,3
17199,cellular,20,apr,2010,121,1
17200,cellular,8,may,2009,72,1
17201,unknown,28,may,2009,103,2
17202,cellular,28,aug,2009,82,4
17203,cellular,4,feb,2009,120,1
17204,cellular,21,nov,2009,48,6
17205,cellular,9,jul,2009,236,1
17206,cellular,29,jul,2010,48,3
17207,cellular,16,apr,2010,618,1
17208,unknown,14,may,2010,110,1
17209,cellular,5,jun,2009,255,1
17210,telephone,29,jul,2008,237,2
17211,cellular,18,nov,2009,148,2
17212,cellular,28,aug,2009,98,14
17213,cellular,21,apr,2010,381,2
17214,unknown,30,may,2010,161,1
17215,telephone,4,nov,2010,21,1
17216,cellular,19,nov,2009,216,2
17217,cellular,12,apr,2009,176,1
17218,cellular,12,nov,2010,116,5
17219,cellular,7,aug,2010,453,1
17220,cellular,21,nov,2009,104,1
17221,cellular,2,jun,2008,144,1
17222,cellular,4,feb,2009,371,1
17223,unknown,29,may,2009,23,1
17224,cellular,7,aug,2010,122,5
17225,unknown,3,jun,2008,117,1
17226,telephone,1,jun,2010,153,1
17227,cellular,20,nov,2009,195,1
17228,cellular,4,nov,2010,116,4
17229,cellular,11,aug,2009,265,4
17230,unknown,6,jun,2009,446,3
17231,cellular,19,nov,2009,270,1
17232,telephone,18,nov,2009,195,3
17233,unknown,6,jun,2010,47,1
17234,cellular,5,jun,2009,264,1
17235,cellular,12,aug,2009,180,3
17236,cellular,24,jul,2010,311,1
17237,cellular,14,apr,2010,85,1
17238,cellular,20,nov,2010,45,2
17239,unknown,16,jun,2009,62,1
17240,unknown,26,may,2009,103,2
17241,cellular,20,nov,2009,131,3
17242,cellular,8,aug,2010,202,2
17243,cellular,22,apr,2009,234,1
17244,cellular,4,dec,2009,1139,2
17245,cellular,13,jan,2010,260,1
17246,cellular,23,jul,2008,137,1
17247,cellular,21,oct,2010,262,3
17248,unknown,7,may,2010,388,7
17249,cellular,13,aug,2010,142,2
17250,unknown,8,may,2009,177,3
17251,cellular,18,jul,2008,352,5
17252,cellular,8,jul,2009,220,4
17253,cellular,29,jul,2010,132,2
17254,unknown,28,may,2008,324,4
17255,unknown,12,jun,2008,64,6
17256,telephone,15,may,2010,137,7
17257,unknown,21,may,2009,17,7
17258,cellular,20,nov,2009,283,2
17259,telephone,20,nov,2009,207,3
17260,unknown,13,may,2009,144,1
17261,cellular,20,apr,2010,102,6
17262,unknown,19,may,2010,229,3
17263,cellular,16,apr,2010,693,2
17264,cellular,9,apr,2009,241,1
17265,cellular,7,aug,2009,89,4
17266,telephone,28,jul,2010,127,7
17267,cellular,28,jul,2009,213,3
17268,cellular,6,aug,2009,64,4
17269,cellular,24,feb,2010,175,1
17270,cellular,5,feb,2009,173,1
17271,cellular,6,may,2009,74,2
17272,cellular,16,sep,2009,1702,3
17273,cellular,2,jun,2009,189,2
17274,cellular,8,jul,2009,259,1
17275,telephone,5,mar,2010,199,5
17276,cellular,14,apr,2009,216,1
17277,cellular,6,may,2010,236,1
17278,cellular,6,aug,2010,115,2
17279,unknown,15,may,2009,297,3
17280,cellular,11,jul,2010,90,1
17281,unknown,9,may,2009,282,2
17282,telephone,10,nov,2009,175,1
17283,unknown,4,jul,2009,178,1
17284,cellular,14,oct,2008,183,3
17285,cellular,7,aug,2009,76,2
17286,cellular,30,apr,2009,652,2
17287,cellular,11,aug,2008,331,7
17288,unknown,8,may,2008,622,1
17289,unknown,6,may,2009,147,2
17290,cellular,21,nov,2009,391,2
17291,cellular,15,may,2009,73,1
17292,cellular,20,apr,2009,159,2
17293,cellular,17,apr,2010,91,2
17294,cellular,4,feb,2009,130,2
17295,cellular,24,jul,2009,79,3
17296,cellular,29,jan,2008,95,1
17297,cellular,21,nov,2009,51,1
17298,cellular,6,feb,2010,15,10
17299,unknown,4,jul,2010,355,1
17300,cellular,7,jul,2010,290,1
17301,cellular,21,aug,2009,136,2
17302,unknown,3,jul,2009,89,1
17303,cellular,27,aug,2009,51,3
17304,cellular,14,apr,2010,324,1
17305,cellular,31,jul,2010,42,4
17306,unknown,27,may,2009,166,2
17307,unknown,2,jun,2009,93,2
17308,cellular,22,aug,2008,135,3
17309,cellular,17,jul,2009,1319,5
17310,cellular,9,jul,2010,225,2
17311,cellular,17,nov,2009,212,3
17312,cellular,8,aug,2009,136,1
17313,cellular,17,jul,2010,470,1
17314,cellular,15,may,2010,22,8
17315,cellular,11,may,2009,313,1
17316,cellular,21,nov,2009,75,3
17317,cellular,30,jan,2009,868,1
17318,unknown,29,may,2009,370,1
17319,cellular,19,nov,2010,90,2
17320,cellular,8,sep,2010,167,1
17321,unknown,5,may,2009,347,3
17322,cellular,12,may,2009,455,1
17323,telephone,11,sep,2008,240,2
17324,cellular,8,mar,2010,264,2
17325,cellular,28,jul,2008,86,4
17326,unknown,21,may,2010,67,5
17327,cellular,13,aug,2010,169,2
17328,unknown,20,jun,2009,152,5
17329,telephone,13,may,2009,104,1
17330,unknown,27,may,2009,214,2
17331,cellular,7,jul,2009,264,5
17332,cellular,20,apr,2010,16,5
17333,unknown,4,jun,2009,204,1
17334,cellular,13,may,2010,323,1
17335,cellular,18,aug,2009,280,2
17336,cellular,17,nov,2009,108,2
17337,cellular,17,apr,2009,799,1
17338,telephone,23,jul,2008,296,2
17339,unknown,7,may,2009,74,1
17340,cellular,5,may,2010,89,5
17341,unknown,12,may,2010,286,4
17342,cellular,1,sep,2010,400,1
17343,cellular,25,jul,2010,65,4
17344,cellular,25,jul,2009,110,1
17345,unknown,9,may,2010,460,2
17346,unknown,20,jun,2009,35,1
17347,cellular,3,feb,2010,625,4
17348,telephone,7,jul,2009,82,2
17349,cellular,23,jul,2010,206,3
17350,unknown,8,may,2010,269,3
17351,cellular,27,mar,2009,689,2
17352,unknown,6,may,2009,136,1
17353,unknown,30,may,2009,148,4
17354,cellular,29,jan,2008,155,1
17355,unknown,9,may,2009,192,2
17356,cellular,7,sep,2009,497,1
17357,cellular,20,nov,2010,185,2
17358,cellular,31,jul,2009,67,3
17359,cellular,17,nov,2009,100,1
17360,cellular,16,jul,2009,159,6
17361,cellular,20,apr,2008,372,2
17362,unknown,29,may,2010,109,4
17363,cellular,12,may,2009,690,1
17364,cellular,9,jul,2008,160,2
17365,unknown,16,may,2008,172,4
17366,cellular,15,may,2009,895,5
17367,telephone,8,may,2009,479,2
17368,unknown,28,may,2009,91,3
17369,unknown,28,may,2010,299,3
17370,cellular,16,jul,2010,94,3
17371,cellular,5,aug,2009,203,1
17372,cellular,19,aug,2009,119,4
17373,unknown,26,may,2010,470,1
17374,cellular,4,aug,2009,341,2
17375,unknown,17,jun,2009,97,1
17376,cellular,7,aug,2008,184,1
17377,unknown,28,may,2010,206,1
17378,telephone,28,jan,2010,119,1
17379,cellular,17,apr,2009,85,1
17380,cellular,16,jun,2010,229,1
17381,unknown,6,may,2010,76,1
17382,cellular,7,aug,2009,163,4
17383,unknown,27,may,2009,492,3
17384,unknown,7,may,2009,244,7
17385,cellular,4,feb,2009,380,1
17386,telephone,6,aug,2008,239,4
17387,unknown,13,may,2009,117,1
17388,cellular,5,may,2009,298,1
17389,cellular,11,aug,2009,156,2
17390,cellular,25,jul,2009,172,1
17391,cellular,16,jul,2009,464,3
17392,cellular,28,jul,2008,102,6
17393,cellular,21,aug,2009,239,3
17394,cellular,9,jun,2009,206,1
17395,cellular,20,nov,2009,52,1
17396,cellular,8,jul,2010,239,1
17397,cellular,21,aug,2010,299,4
17398,telephone,14,jul,2010,247,1
17399,cellular,20,apr,2009,410,2
17400,cellular,2,feb,2009,279,1
17401,unknown,13,may,2010,109,4
17402,cellular,13,may,2010,130,2
17403,cellular,8,jul,2009,102,1
17404,unknown,16,may,2009,102,1
17405,cellular,14,may,2009,20,1
17406,cellular,22,jul,2010,422,8
17407,unknown,5,jun,2009,158,1
17408,telephone,17,jul,2010,167,1
17409,cellular,25,jul,2009,71,2
17410,cellular,7,may,2010,40,1
17411,cellular,12,mar,2009,119,1
17412,cellular,7,aug,2010,90,3
17413,cellular,8,aug,2009,119,3
17414,unknown,7,may,2010,164,2
17415,cellular,8,aug,2010,172,2
17416,cellular,20,apr,2008,377,1
17417,unknown,27,may,2009,318,1
17418,cellular,28,jan,2010,134,2
17419,cellular,21,nov,2009,1182,1
17420,telephone,10,dec,2010,805,1
17421,cellular,19,nov,2009,662,2
17422,unknown,14,may,2010,238,2
17423,unknown,27,may,2010,73,6
17424,cellular,17,feb,2009,1201,3
17425,cellular,17,apr,2010,574,1
17426,cellular,30,jul,2009,674,2
17427,cellular,12,aug,2008,107,1
17428,cellular,7,may,2009,101,1
17429,cellular,11,may,2009,40,8
17430,cellular,26,aug,2009,471,8
17431,cellular,15,sep,2010,200,1
17432,cellular,14,jul,2009,243,3
17433,telephone,25,jul,2009,417,1
17434,unknown,12,may,2009,290,6
17435,cellular,17,jul,2009,1151,1
17436,cellular,28,aug,2009,183,10
17437,unknown,23,may,2010,138,4
17438,unknown,26,may,2010,232,1
17439,cellular,8,apr,2009,350,2
17440,cellular,2,jun,2008,88,1
17441,unknown,5,may,2010,95,4
17442,cellular,6,aug,2009,530,5
17443,cellular,21,jul,2010,369,1
17444,cellular,18,aug,2009,360,1
17445,unknown,28,may,2009,110,2
